Emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
HS224304,0.65,0.57,3,168,2,0,0,0,sales,high
KF942296,0.95,0.83,4,252,2,0,0,0,sales,high
SZ497916,0.63,0.64,5,189,4,0,0,0,sales,high
MF870675,0.72,0.6,3,265,2,1,0,0,sales,high
IJ582266,0.8,0.57,3,176,3,0,0,0,sales,high
EN876773,0.7,0.57,4,150,4,0,0,0,sales,high
YW384844,0.45,0.79,5,97,6,1,0,0,accounting,high
LB291666,0.64,0.85,4,265,2,0,0,0,accounting,low
QR424670,0.94,0.48,4,260,4,0,0,0,accounting,low
ZF276399,0.57,0.76,4,164,2,0,0,0,hr,low
CR905206,0.35,0.56,4,142,2,0,0,0,hr,low
QR930628,0.75,0.81,2,247,4,0,0,0,hr,low
BM667818,0.7,0.92,5,182,3,0,0,0,hr,low
PX730041,0.7,0.47,2,238,3,0,0,0,technical,low
JA241579,0.61,0.62,3,191,3,0,0,0,technical,low
QM216384,0.78,0.87,4,178,3,0,0,0,technical,medium
BM665423,0.97,0.77,4,208,2,0,0,0,technical,medium
JD338408,0.51,0.76,3,256,2,0,0,0,technical,medium
NL605820,0.56,0.71,5,243,3,0,0,0,technical,medium
VC255491,0.87,0.55,3,233,3,0,0,0,technical,medium
QS674378,0.64,0.78,5,200,3,0,0,0,technical,medium
HO513356,0.6,0.85,2,226,2,1,0,0,technical,medium
VB782321,0.9,0.76,2,150,2,0,0,0,technical,medium
CO422996,0.54,0.62,2,141,2,0,0,0,technical,medium
QS715423,0.23,0.8,5,139,3,0,0,0,support,medium
MK976225,0.8,0.81,3,199,4,1,0,0,support,medium
VX593099,0.23,0.78,4,154,6,1,0,0,support,medium
LH416938,0.81,0.51,3,247,2,0,0,0,support,medium
NN408169,0.35,0.6,5,239,5,0,0,0,support,medium
RA961153,0.67,0.8,4,137,2,0,0,0,support,medium
TG691418,0.46,0.6,4,119,5,0,0,0,support,medium
QV894748,0.84,0.98,4,134,5,1,0,0,support,medium
BU808380,0.92,0.79,3,243,4,0,0,0,support,medium
JL992528,0.75,0.93,5,210,3,0,0,0,support,medium
CN931559,0.7,0.57,4,265,2,0,0,0,support,medium
RJ761048,0.7,0.75,4,204,3,0,0,0,technical,medium
JF987670,0.9,0.81,6,273,5,0,0,0,technical,medium
XS752122,0.8,1,3,177,2,0,0,0,technical,medium
NH351229,0.5,0.65,5,285,6,0,0,0,management,high
HI958074,0.84,0.72,4,222,2,0,0,0,IT,low
SQ936170,0.48,0.94,3,185,2,1,0,0,IT,medium
ZS922587,0.98,0.87,5,151,6,0,0,0,IT,medium
QN244970,0.64,0.96,3,109,4,0,0,0,IT,medium
MA983183,0.58,0.53,4,192,4,0,0,0,IT,medium
SE722825,0.66,0.89,4,139,3,0,0,0,product_mng,medium
UJ750166,0.76,0.98,4,191,2,0,0,0,product_mng,medium
MK320075,0.32,0.42,6,114,3,0,0,0,product_mng,medium
DA246794,0.49,0.87,3,212,2,0,0,0,product_mng,medium
SS643585,0.81,0.51,3,162,2,0,0,0,IT,medium
UO576055,0.42,0.48,5,191,5,0,0,0,RandD,medium
VN462859,0.17,0.85,3,234,3,0,0,0,RandD,low
JX385333,0.49,0.59,4,265,3,0,0,0,RandD,low
RS453187,0.34,0.69,6,283,2,0,0,0,RandD,low
FC194675,0.86,0.81,3,232,4,0,0,0,RandD,low
LC805857,0.51,0.71,4,208,3,1,0,0,marketing,low
SJ188260,0.49,0.99,4,258,3,1,0,0,sales,low
UL457963,0.49,0.63,3,175,2,0,0,0,accounting,low
JD985979,0.51,0.59,3,238,3,0,0,0,support,high
UL380777,0.64,0.52,3,166,3,0,0,0,technical,low
JS877382,0.62,0.85,4,225,2,0,0,0,management,high
TB916762,0.81,0.52,4,221,6,0,0,0,marketing,high
WY304500,0.95,0.57,2,263,3,0,0,0,marketing,low
PT440998,0.88,0.66,4,218,4,1,0,0,marketing,low
QP936867,0.87,0.68,5,236,4,0,0,0,sales,high
DN358476,0.73,0.68,5,133,2,0,0,0,sales,low
KZ652506,0.98,0.73,2,237,3,0,0,0,sales,medium
CL880894,0.77,0.48,3,204,6,0,0,0,sales,high
RS562507,0.76,0.99,3,166,3,0,0,0,sales,medium
ZM773571,0.21,0.93,4,189,2,1,0,0,sales,medium
BW516887,0.72,0.63,4,251,3,0,0,0,sales,medium
KV903090,0.41,0.56,2,121,2,0,0,0,sales,medium
AG614553,0.9,0.56,3,149,2,0,0,0,sales,high
GW619228,0.96,0.9,5,198,2,0,0,0,sales,medium
UE376014,0.61,0.48,4,163,3,0,0,0,sales,medium
TV160309,0.6,0.8,4,222,2,0,0,0,sales,medium
PA166666,0.5,0.76,2,107,4,0,0,0,sales,high
SN692292,0.79,0.61,4,162,2,0,0,0,sales,medium
JY653014,0.32,0.69,6,192,3,0,0,0,sales,high
ZS884120,0.85,0.59,5,236,3,0,0,0,sales,low
XW938802,0.9,0.62,5,225,2,0,0,0,sales,medium
OV270526,0.74,0.54,4,167,2,0,0,0,sales,medium
QV580723,0.21,0.76,6,219,4,1,0,0,sales,medium
TS794618,0.91,0.61,3,255,3,0,0,0,accounting,medium
DV413449,0.9,0.66,5,137,2,0,0,0,accounting,low
NP697721,0.74,0.99,4,193,3,0,0,0,accounting,low
PJ296603,0.76,0.75,3,239,2,0,0,0,hr,low
FJ619560,0.45,0.61,5,179,5,0,0,0,hr,low
OZ799473,0.73,0.63,3,205,2,1,0,0,hr,low
CV443475,0.6,0.73,3,140,5,1,0,0,hr,low
GS728400,0.8,0.77,5,256,2,0,0,0,technical,low
OE629302,0.53,0.7,4,243,3,0,0,0,technical,low
UD321664,0.97,0.63,5,163,3,0,0,0,technical,low
IU888187,0.64,0.99,3,167,2,0,0,0,technical,low
FA496031,0.92,0.59,4,190,5,0,0,0,technical,high
RS865727,0.6,0.57,5,145,3,1,0,0,technical,low
OJ202032,1,0.6,4,265,4,0,0,0,technical,low
GX780245,0.69,0.63,4,272,2,0,0,0,technical,low
SK294906,0.53,0.45,5,140,5,0,0,0,technical,low
GC309186,0.63,0.58,4,236,2,0,0,0,technical,high
TC389418,0.57,0.89,4,255,3,1,0,0,technical,low
UO175259,0.79,0.45,5,131,6,0,0,0,support,low
JM799714,0.68,0.92,4,209,6,0,0,0,support,low
BF265331,0.56,0.61,3,250,2,0,0,0,support,high
BI697726,0.48,0.51,3,201,2,1,0,0,support,low
FC611024,0.59,0.67,4,271,2,0,0,0,support,medium
EV175526,0.34,0.76,6,237,5,0,0,0,support,high
BA182015,0.98,0.87,3,239,4,0,0,0,support,medium
AW864841,0.36,0.45,2,135,3,1,0,0,support,high
KP971840,0.6,0.58,2,182,2,0,0,0,support,medium
WV944822,0.24,0.54,6,193,4,0,0,0,support,medium
PN940677,0.67,0.72,4,192,3,1,0,0,support,medium
PB722000,0.17,0.6,5,144,6,0,0,0,technical,medium
DH247346,0.57,0.58,3,251,3,0,0,0,technical,medium
IH760847,0.7,0.85,3,161,2,0,0,0,technical,medium
KV571609,0.73,0.62,3,171,3,0,0,0,management,medium
NU387830,0.61,0.86,4,153,5,0,0,0,IT,medium
AR594547,0.95,0.96,4,161,2,0,0,0,IT,high
WO908466,0.85,0.55,3,226,4,0,0,0,IT,low
AW404558,0.72,0.9,3,193,3,0,0,0,IT,medium
GT513040,0.84,0.66,4,204,3,0,0,0,IT,medium
PH180396,0.57,0.47,2,158,2,0,0,0,product_mng,medium
DQ673669,0.69,0.69,3,236,4,0,0,0,product_mng,medium
SD834193,0.57,0.68,4,191,3,0,0,0,product_mng,medium
PH822948,0.52,0.59,6,104,4,0,0,0,product_mng,medium
UH749861,0.56,0.55,3,245,2,0,0,0,IT,medium
ZQ425728,0.75,0.74,3,186,3,1,0,0,RandD,medium
XO491579,0.98,0.75,5,168,4,1,0,0,RandD,medium
DY775398,0.48,0.55,4,262,3,1,0,0,RandD,high
OL176089,0.35,0.67,2,116,3,0,0,0,RandD,low
ZI455809,0.66,0.93,4,187,2,0,0,0,RandD,low
CF234934,0.79,0.9,5,184,3,0,0,0,marketing,low
PF610551,0.86,0.53,4,155,3,0,0,0,marketing,high
VI498286,0.88,1,5,190,2,0,0,0,sales,low
ZZ788161,0.83,0.64,3,242,3,0,0,0,accounting,low
LY347089,0.8,0.64,5,204,2,0,0,0,support,low
TD322598,0.64,0.69,4,232,3,0,0,0,technical,high
TL607649,0.72,0.59,4,245,2,0,0,0,management,low
ZF363950,0.67,0.61,3,251,2,0,0,0,marketing,low
JE921688,0.75,0.7,4,179,2,0,0,0,marketing,low
EZ222455,0.65,0.95,4,153,2,0,0,0,marketing,low
TE754485,0.98,0.98,5,210,6,0,0,0,sales,low
QK888500,0.68,0.8,2,257,2,1,0,0,sales,low
ZT139555,0.52,0.37,3,137,4,0,0,0,sales,low
IP489297,0.68,0.93,4,179,2,0,0,0,sales,medium
AH911167,0.92,0.74,4,213,3,0,0,0,sales,medium
IZ791354,0.86,0.79,3,106,6,1,0,0,sales,medium
NL472542,0.5,0.99,4,272,2,0,0,0,sales,medium
LL901443,0.35,0.37,4,153,2,0,0,0,sales,medium
HN713957,0.76,0.97,5,172,3,0,0,0,sales,medium
MJ203164,0.66,0.95,4,224,2,0,0,0,sales,medium
QM246152,0.58,0.71,3,230,3,1,0,0,sales,medium
FN178914,0.55,0.97,4,222,4,0,0,0,sales,medium
GU935072,0.9,0.53,3,270,3,0,0,0,sales,medium
ZR804311,0.75,0.71,4,205,3,0,0,0,sales,medium
WH923458,0.9,0.63,4,134,3,1,0,0,sales,medium
CM694827,0.14,0.54,5,275,4,1,0,0,sales,high
RB886716,0.86,0.57,4,183,3,0,0,0,sales,low
PI554900,0.56,0.84,4,143,4,0,0,0,sales,medium
NR611149,0.54,0.63,5,259,2,0,0,0,sales,medium
RZ778331,0.36,0.8,5,186,4,0,0,0,accounting,medium
IE455971,0.82,0.59,3,155,3,0,0,0,accounting,medium
VS343793,0.49,0.42,2,266,3,0,0,0,accounting,low
BQ863186,0.77,0.97,3,215,2,0,0,0,hr,low
DZ511996,0.64,0.83,4,179,3,0,0,0,hr,low
EB939278,0.93,0.53,3,217,3,0,0,0,hr,low
WI256325,0.96,0.94,5,235,3,0,0,0,hr,low
LI525384,0.6,0.97,3,164,2,0,0,0,technical,low
BL648096,0.58,0.55,3,178,5,0,0,0,technical,low
BQ640084,0.52,0.49,5,170,3,0,0,0,technical,low
SC527501,0.74,0.79,5,241,3,0,0,0,technical,low
RB159687,0.64,0.99,4,222,2,0,0,0,technical,low
BQ241082,0.93,0.59,3,233,3,0,0,0,technical,low
LU463094,0.76,0.49,5,243,3,0,0,0,technical,low
GX717387,0.5,0.54,4,175,2,0,0,0,technical,low
ZR671790,0.79,0.55,4,266,3,0,0,0,technical,low
SN665767,0.97,0.95,5,201,2,0,0,0,technical,low
XE374765,0.6,0.49,5,259,4,0,0,0,technical,low
LH264461,0.84,0.73,5,105,5,0,0,0,support,low
UW268093,0.75,0.99,5,189,3,0,0,0,support,low
XO400070,0.24,0.91,4,232,2,0,0,0,support,low
TU796826,0.24,0.91,5,258,6,0,0,0,support,low
UG896875,0.51,0.58,5,173,3,0,0,0,support,low
QX709843,0.5,0.88,4,147,3,0,0,0,support,medium
CF799813,0.66,0.36,3,256,6,0,0,0,support,medium
MD426438,0.97,0.77,3,206,4,0,0,0,support,medium
LG979020,0.61,0.5,4,175,3,0,0,0,support,medium
ZE848496,0.77,0.49,4,274,2,1,0,0,support,medium
NP340673,0.74,0.64,3,229,3,0,0,0,support,medium
QW496384,0.92,0.98,4,161,3,0,0,0,technical,medium
VJ342970,0.78,0.99,2,188,2,0,0,0,technical,medium
VA716309,0.56,0.57,3,205,3,0,0,0,technical,medium
RZ735343,0.82,0.63,3,246,3,0,0,0,management,medium
PI189844,0.26,0.98,5,161,5,0,0,0,IT,medium
LS736377,0.69,0.85,5,246,3,0,0,0,IT,medium
YU714562,0.78,0.83,4,158,3,0,0,0,IT,high
TM713845,0.67,0.86,3,175,3,0,0,0,IT,low
IE464012,0.77,0.91,5,268,3,1,0,0,IT,medium
WM602623,0.8,0.63,4,211,2,0,0,0,product_mng,medium
OL485511,0.51,0.51,3,274,2,0,0,0,product_mng,medium
PD647443,0.77,0.52,4,241,3,0,0,0,product_mng,medium
KE142782,0.65,0.71,3,170,2,0,0,0,product_mng,low
XW881738,0.58,0.53,3,287,5,0,0,0,IT,low
CA173407,0.67,0.39,2,235,6,0,0,0,RandD,low
NM271403,0.33,0.39,3,98,3,1,0,0,RandD,low
MM827865,0.78,0.66,6,105,5,1,0,0,RandD,low
XW757573,0.58,0.83,3,226,3,0,0,0,RandD,low
MT637659,0.63,0.59,4,171,4,0,0,0,RandD,low
PM753785,0.63,0.51,4,153,4,0,0,0,RandD,low
ZL786826,0.59,0.55,3,183,4,0,0,0,marketing,low
LI530251,0.6,0.9,5,139,3,0,0,0,sales,low
ID902505,0.93,0.9,5,210,3,0,0,0,accounting,low
BB530234,0.78,0.77,2,177,4,0,0,0,support,low
MV836108,0.65,0.6,3,148,2,0,0,0,technical,low
FS743736,1,0.61,4,198,2,0,0,0,management,low
RK858852,0.96,1,3,137,4,1,0,0,marketing,low
PV430479,0.54,0.97,5,233,3,1,0,0,marketing,low
NH232597,0.98,0.69,2,204,4,0,0,0,marketing,low
XC559443,0.34,0.59,2,164,2,0,0,0,sales,low
UH545048,0.71,0.53,5,162,2,0,0,0,sales,low
ZL832895,0.64,0.64,3,180,2,1,0,0,sales,low
GZ177302,0.71,0.93,2,199,2,0,0,0,sales,low
MF666279,0.58,0.63,4,190,2,0,0,0,sales,medium
XM829777,0.87,0.96,4,151,3,1,0,0,sales,medium
HI244046,0.58,0.85,4,162,3,0,0,0,sales,medium
VJ370019,0.87,0.67,3,139,2,0,0,0,sales,medium
LA535430,0.72,0.86,3,231,3,1,0,0,sales,medium
UJ779381,0.67,0.83,5,269,2,0,0,0,sales,medium
DQ880482,0.53,0.97,4,249,3,0,0,0,sales,medium
JZ466316,0.78,0.61,3,148,2,0,0,0,sales,medium
HB560781,0.19,0.63,4,233,5,0,0,0,sales,medium
VY653563,1,0.88,4,240,4,0,0,0,sales,medium
WB355356,0.75,0.75,5,229,2,1,0,0,sales,medium
YI748775,0.29,0.66,3,256,2,1,0,0,sales,medium
MW428908,0.37,0.7,2,188,2,0,0,0,sales,high
CV579382,0.78,0.5,3,167,2,0,0,0,sales,low
XR992070,0.24,0.64,5,190,4,0,0,0,sales,medium
US979023,0.49,0.7,4,168,3,0,0,0,accounting,medium
EL798113,0.18,0.64,6,154,5,0,0,0,accounting,medium
TU581029,0.76,0.85,4,135,3,0,0,0,accounting,medium
YH284224,0.5,0.97,4,217,3,0,0,0,hr,low
RJ518819,0.82,0.94,3,253,2,0,0,0,hr,low
AZ994825,0.97,0.94,3,180,3,0,0,0,hr,low
RS472798,0.72,0.9,4,225,2,0,0,0,hr,low
DJ735137,0.98,0.64,4,134,3,1,0,0,technical,low
SI721061,0.76,0.73,3,192,2,0,0,0,technical,low
YW174936,0.72,0.88,3,224,3,0,0,0,technical,low
BC264611,0.96,0.91,3,260,5,0,0,0,technical,low
PK785776,0.62,0.78,3,178,3,1,0,0,technical,low
RU543122,0.25,0.98,4,166,5,1,0,0,technical,low
KN503723,0.82,0.56,5,180,3,0,0,0,technical,low
DU264687,0.59,0.9,3,189,2,0,0,0,technical,low
DL504279,0.94,0.73,3,154,3,0,0,0,technical,low
SO692040,0.72,0.88,3,236,3,0,0,0,technical,low
RV872318,0.53,0.78,5,198,3,0,0,0,technical,low
HD694354,0.67,0.83,3,148,3,0,0,0,support,low
ER443869,0.99,0.52,4,205,2,0,0,0,support,low
OM810232,0.64,0.53,4,133,3,0,0,0,support,low
EL389778,0.61,0.57,4,160,3,1,0,0,support,low
RY752100,0.89,0.85,4,201,2,1,0,0,support,low
HR825174,0.61,0.7,5,157,4,0,0,0,support,low
HO334733,0.9,0.74,3,260,2,0,0,0,support,medium
IQ826638,0.96,0.51,5,152,3,0,0,0,support,medium
LB426442,0.62,0.55,4,218,3,0,0,0,support,medium
JY380241,0.89,0.57,3,252,2,0,0,0,support,medium
GV898004,0.52,0.67,4,216,3,0,0,0,support,medium
YA699546,0.66,0.99,3,183,2,0,0,0,technical,medium
GY694253,0.96,0.6,5,269,2,0,0,0,technical,medium
XQ984394,0.95,0.89,5,132,4,0,0,0,technical,medium
ES790599,0.75,0.98,4,170,4,0,0,0,management,medium
CM957811,0.39,0.87,5,257,5,1,0,0,IT,medium
SY617479,0.93,0.69,3,138,2,0,0,0,IT,medium
HD890737,0.44,0.54,3,115,3,0,0,0,IT,medium
OI416319,0.9,0.67,3,165,2,0,0,0,IT,high
MK465588,0.75,0.81,3,214,3,0,0,0,IT,low
CM311467,0.45,0.75,2,246,2,0,0,0,product_mng,medium
HO789430,0.42,0.6,2,188,3,0,0,0,product_mng,medium
CJ521964,0.99,0.82,3,255,2,0,0,0,product_mng,medium
OR483327,0.89,0.91,4,190,2,0,0,0,product_mng,medium
DJ934705,0.96,0.9,4,164,4,0,0,0,IT,low
VP788658,0.5,0.46,3,165,3,0,0,0,RandD,low
VZ863158,0.59,0.59,3,141,3,0,0,0,RandD,low
LP740368,0.57,0.69,3,154,2,0,0,0,RandD,low
DD309813,1,0.87,3,165,2,0,0,0,RandD,low
AH313001,0.6,0.59,5,266,2,0,0,0,RandD,low
CI821813,0.21,0.85,6,235,6,0,0,0,RandD,low
QC795834,0.63,0.83,4,159,2,0,0,0,marketing,low
AQ289994,0.8,0.82,3,218,3,0,0,0,sales,low
XU393925,0.51,0.96,3,149,4,0,0,0,accounting,low
JV944382,0.89,0.96,5,239,3,0,0,0,support,low
DC448792,0.83,0.58,4,225,3,0,0,0,technical,low
XW946834,0.77,0.74,6,247,3,0,0,0,management,low
QM130139,0.79,0.99,4,183,2,0,0,0,marketing,low
WU515763,0.63,0.85,5,214,2,0,0,0,marketing,low
BX698609,0.68,0.48,5,113,2,0,0,0,marketing,low
HW964505,0.74,0.69,4,244,2,0,0,0,sales,low
VG279860,0.49,0.67,6,286,4,0,0,0,sales,low
EP967454,0.46,0.55,3,139,2,0,0,0,sales,medium
MJ660951,0.9,0.91,5,176,3,0,0,0,sales,medium
HV229119,0.7,0.67,5,136,3,0,0,0,sales,medium
XM242240,0.84,0.71,4,222,2,0,0,0,sales,medium
HB442587,0.89,0.77,4,269,4,0,0,0,sales,medium
PT604659,0.59,0.87,4,183,2,0,0,0,sales,medium
ZD732384,0.57,0.72,3,206,3,0,0,0,sales,medium
QC959622,0.53,0.49,3,158,3,0,0,0,sales,medium
TC998523,0.83,0.89,4,136,3,0,0,0,sales,medium
DL959924,0.51,0.66,4,182,2,0,0,0,sales,medium
KA142594,0.78,0.61,4,268,3,0,0,0,sales,medium
PX632056,0.52,0.69,3,144,3,0,0,0,sales,medium
SF927425,0.42,0.5,5,286,4,0,0,0,sales,high
EN310722,0.61,0.38,2,268,3,0,0,0,sales,low
DE751482,0.85,1,3,255,3,0,0,0,sales,medium
PW338378,0.17,0.85,6,245,5,0,0,0,sales,medium
KB912435,0.79,0.52,3,134,2,1,0,0,sales,medium
CM898399,0.56,0.98,3,251,3,1,0,0,accounting,medium
II506720,0.5,0.73,5,165,2,0,0,0,accounting,low
RP274400,0.51,0.53,3,223,2,1,0,0,accounting,low
IM344722,0.77,0.67,4,225,4,0,0,0,hr,low
SG626471,0.84,0.9,3,196,3,1,0,0,hr,low
MB506925,0.21,0.49,3,253,3,0,0,0,hr,low
YX921930,0.65,0.57,5,222,3,0,0,0,hr,low
OI126585,0.95,0.87,4,135,3,0,0,0,technical,low
OW692391,0.8,0.75,4,217,2,0,0,0,technical,low
TZ454300,0.77,0.85,5,192,2,0,0,0,technical,low
RA216243,0.57,0.7,3,172,3,0,0,0,technical,low
SC182259,0.92,0.55,4,183,3,0,0,0,technical,low
PA736256,1,0.71,5,186,2,0,0,0,technical,low
UX957872,0.85,0.67,4,163,3,0,0,0,technical,low
CL633300,0.57,0.8,4,262,3,0,0,0,technical,low
UH206243,0.66,0.68,3,202,3,0,0,0,technical,low
CT209096,0.85,0.8,4,248,3,0,0,0,technical,low
FR138917,0.99,0.5,5,214,2,0,0,0,technical,low
VS857160,0.91,0.82,4,260,4,0,0,0,support,low
RS577639,0.96,0.97,4,260,3,0,0,0,support,low
SX534778,0.49,0.52,4,251,2,0,0,0,support,low
QC266468,0.39,0.85,5,179,5,0,0,0,support,low
TI937499,0.87,0.74,4,178,2,1,0,0,support,medium
CU668520,0.19,0.85,6,210,4,0,0,0,support,medium
FJ269427,0.9,0.83,3,273,4,0,0,0,support,medium
ZN287780,0.5,0.5,5,166,2,0,0,0,support,medium
KA228335,0.7,0.9,5,246,2,0,0,0,support,medium
QJ681578,0.52,0.55,5,192,3,0,0,0,support,medium
YB378568,0.71,0.69,3,274,3,0,0,0,support,medium
MV270526,0.4,0.41,3,232,3,0,0,0,technical,medium
KE370061,0.96,0.53,3,158,4,0,0,0,technical,medium
CR984592,0.86,0.92,5,137,3,0,0,0,technical,medium
BK309143,0.68,0.85,3,209,2,0,0,0,management,medium
YM813394,0.56,0.64,3,206,2,0,0,0,IT,medium
EA543134,0.65,0.56,3,230,2,0,0,0,IT,high
XD418174,0.98,0.61,5,239,3,0,0,0,IT,low
DD872398,0.18,0.51,5,159,6,0,0,0,IT,medium
NG755675,0.66,0.65,4,244,2,0,0,0,IT,medium
YH550073,0.14,0.51,5,259,5,0,0,0,product_mng,medium
RR871154,0.94,0.8,5,245,3,1,0,0,product_mng,medium
JY145058,0.56,1,3,141,2,1,0,0,product_mng,low
VC906087,0.56,0.8,5,202,4,0,0,0,product_mng,low
DD464076,0.59,0.89,5,143,3,1,0,0,IT,low
WE348107,0.63,0.62,4,286,5,1,0,0,RandD,low
OD540554,0.97,0.88,5,173,3,0,0,0,RandD,low
KJ699332,0.76,0.7,5,195,3,0,0,0,RandD,low
IR598647,0.85,0.58,4,167,4,0,0,0,RandD,low
QG585637,0.23,0.73,5,197,4,1,0,0,RandD,low
EE766109,0.68,0.62,3,255,5,0,0,0,RandD,low
JS511264,0.71,0.73,3,274,3,0,0,0,marketing,low
PF320338,0.5,0.59,3,192,2,0,0,0,sales,low
JX982519,0.61,0.7,3,225,3,0,0,0,accounting,low
JY152986,0.99,0.65,3,209,2,1,0,0,support,low
JK530240,0.97,0.86,5,222,3,0,0,0,technical,low
UE518725,0.82,0.71,5,208,2,0,0,0,management,low
KJ265746,0.72,0.68,5,162,5,0,0,0,marketing,low
OS369853,0.53,0.74,3,135,2,0,0,0,marketing,low
PC741472,0.55,0.87,4,200,3,0,0,0,marketing,low
BO618357,0.52,0.53,4,159,4,0,0,0,sales,low
BO715154,0.8,0.81,5,156,2,0,0,0,sales,low
QU283975,0.51,0.95,4,169,3,1,0,0,sales,low
WA554071,0.66,0.65,4,154,3,0,0,0,sales,medium
VM964067,0.56,0.43,2,169,3,0,0,0,sales,medium
YO224399,0.5,0.84,3,233,3,1,0,0,sales,medium
UE664944,0.94,0.78,3,218,2,1,0,0,sales,medium
OG136506,0.42,0.8,4,279,6,0,0,0,sales,medium
ST573095,0.6,0.61,3,195,3,0,0,0,sales,medium
FU876593,0.55,0.71,4,223,3,0,0,0,sales,medium
YF630707,0.76,0.72,3,275,4,1,0,0,sales,medium
WR857512,0.84,0.74,3,234,3,1,0,0,sales,medium
ID841351,0.33,0.62,4,113,6,0,0,0,sales,medium
EF154086,0.61,0.95,3,133,5,0,0,0,sales,medium
IE483026,0.91,0.93,5,158,4,0,0,0,sales,medium
DE943166,0.73,0.74,4,214,3,0,0,0,sales,high
FD480005,0.87,0.67,4,272,4,0,0,0,sales,low
AE619582,0.38,0.42,2,127,4,0,0,0,sales,medium
AD679112,0.8,0.51,4,141,3,1,0,0,sales,medium
JP265510,0.69,0.8,5,263,3,1,0,0,accounting,medium
LW530507,0.99,0.92,5,174,5,0,0,0,accounting,medium
CA635326,0.92,0.76,5,246,2,1,0,0,accounting,low
KX936510,0.6,0.88,3,201,2,0,0,0,hr,low
MY238459,0.89,0.93,3,181,3,0,0,0,hr,low
UM918429,0.91,0.93,3,238,2,0,0,0,hr,low
VF150125,0.35,0.52,3,167,2,0,0,0,hr,low
WV312622,0.88,0.68,5,224,2,0,0,0,technical,low
MF757515,0.66,0.69,3,182,3,1,0,0,technical,low
BT372687,0.21,0.55,4,189,2,0,0,0,technical,low
QD820643,0.78,0.64,3,169,2,1,0,0,technical,medium
LI165146,0.21,0.96,4,287,5,0,0,0,technical,medium
GJ477012,0.64,0.94,3,150,2,0,0,0,technical,medium
XZ734928,0.68,0.95,4,146,2,0,0,0,technical,medium
ZO456621,0.99,0.87,4,162,4,0,0,0,technical,medium
CV917871,0.85,0.55,4,158,5,0,0,0,technical,medium
QA624301,0.86,0.51,3,185,2,0,0,0,technical,medium
GL420933,0.89,0.98,3,214,3,0,0,0,technical,medium
BI496172,0.49,0.85,4,200,3,0,0,0,support,medium
BZ728853,0.76,0.97,4,219,2,0,0,0,support,medium
OP273954,0.79,0.87,3,218,3,0,0,0,support,medium
CC851169,0.89,0.64,4,237,2,0,0,0,support,medium
GS206807,0.34,0.51,3,105,3,0,0,0,support,medium
YH493486,0.81,0.92,3,251,3,1,0,0,support,medium
RN533027,0.96,0.7,3,227,2,0,0,0,support,medium
LY170417,0.7,0.87,3,158,2,0,0,0,support,medium
EX207113,0.92,0.61,4,252,2,0,0,0,support,medium
EU888294,0.5,0.76,4,198,3,0,0,0,support,medium
CG251023,0.75,0.72,2,192,3,0,0,0,support,medium
GN401481,0.42,0.38,2,139,4,0,0,0,technical,medium
QX759564,0.29,0.4,6,205,3,0,0,0,technical,medium
WL797270,0.91,0.48,3,224,3,0,0,0,technical,medium
TA310737,0.55,0.97,4,267,4,0,0,0,management,medium
KR654319,0.57,0.81,4,200,3,1,0,0,IT,medium
YV547372,0.27,0.48,3,97,6,0,0,0,IT,medium
NT431263,0.7,0.43,6,253,3,0,0,0,IT,high
LD712775,0.63,0.68,4,191,2,0,0,0,IT,high
YE766251,0.97,0.63,5,199,2,1,0,0,IT,high
AS538676,0.28,0.52,3,127,4,0,0,0,product_mng,high
NS186485,0.7,0.6,3,187,2,0,0,0,product_mng,high
EM618932,0.83,0.51,4,215,3,0,0,0,product_mng,high
SB157181,0.22,0.76,4,176,6,1,0,0,product_mng,high
TG463938,0.55,0.47,3,194,2,0,0,0,IT,high
MM856403,0.33,0.77,3,216,3,0,0,0,RandD,high
NB615402,0.5,0.78,4,185,3,0,0,0,RandD,high
EC167835,0.93,0.88,5,140,3,0,0,0,RandD,high
WR328602,0.77,0.66,3,260,4,0,0,0,RandD,high
TO369374,0.93,0.97,5,137,4,0,0,0,RandD,low
KM942201,0.72,1,4,151,2,0,0,0,RandD,low
UZ871280,0.78,0.53,3,152,2,0,0,0,marketing,low
IN772861,0.55,0.75,4,166,2,0,0,0,sales,low
WD469159,0.39,0.86,3,261,2,0,0,0,accounting,low
AS913694,0.67,0.78,3,235,3,0,0,0,support,low
IG277166,0.61,0.89,3,201,2,0,0,0,technical,low
DT966565,0.6,0.69,6,250,5,1,0,0,management,low
JJ461776,0.48,0.64,4,146,2,0,0,0,marketing,low
MZ914410,0.75,0.84,4,195,3,0,0,0,marketing,low
FA596291,0.87,0.58,4,259,3,0,0,0,marketing,low
RO265964,0.51,0.54,4,166,4,1,0,0,sales,low
LL257518,0.63,0.9,4,188,4,1,0,0,sales,low
QM174429,0.6,0.57,3,203,2,0,0,0,sales,low
YR378926,0.7,0.99,3,167,3,0,0,0,sales,low
JI327876,0.5,0.99,2,258,3,1,0,0,sales,medium
GK314982,0.59,0.51,2,126,3,0,0,0,sales,medium
